date,short_ret,traded,y,gex_prev,gex_prev_sign,gex_prev_absmag,rvol_prev,ret_prev,absret_prev,range_prev,mom5_prev,vol5_prev,vol20_prev,dow,month
2021-04-01,0.0,0,0,2091240968.587499,1.0,2091240968.587499,0.0002207996118275102,0.003723592887177718,0.003723592887177718,0.006788643533123023,0.022633426241354337,0.0003628979632268223,0.0004153853521756437,3,4
2021-04-05,0.0,0,0,,,,0.00016280323549037762,0.010826498422712882,0.010826498422712882,0.006216607579767336,0.02794815860387545,0.0002944499627296035,0.000375593084414131,0,4
2021-04-06,0.0,0,0,,,,0.00018761231465990984,0.014405552504119346,0.014405552504119346,0.0087617828751446,0.026190836995504396,0.0002652191936642448,0.00034062146049545166,1,4
2021-04-07,0.0,0,0,5030982006.513824,1.0,5030982006.513824,0.00017701738874042919,-0.000615293741232037,0.000615293741232037,0.004531350046791193,0.025999949465598693,0.000218427303297475,0.0003183994565012407,2,4
2021-04-08,0.0,0,0,3500635018.2655163,1.0,3500635018.2655163,0.00019793860370453616,0.0012805989262669737,0.0012805989262669737,0.0037139062423139136,0.029890065352854878,0.0001892342308845526,0.00031009663954329825,3,4
2021-04-09,0.0,0,0,3848735207.234309,1.0,3848735207.234309,0.00015408868079469856,0.004697722465443421,0.004697722465443421,0.00403926656711297,0.030889589905362724,0.0001758920446779903,0.00029445628698824877,4,4
2021-04-12,0.0,0,0,5241764883.046071,1.0,5241764883.046071,0.00014859575597160604,0.007246199417366261,0.007246199417366261,0.008287762790132519,0.027238228391671226,0.00017305054877423597,0.00028859331279511546,0,4
2021-04-13,0.0,0,0,,,,0.00016949043081951809,0.0003888686353141768,0.0003888686353141768,0.004203007701465023,0.013044227314119805,0.0001694261720061576,0.00028202077650834017,1,4
2021-04-14,-0.004886209345802408,1,0,4614049648.342665,1.0,4614049648.342665,0.00014674221813395615,0.0029153810645998757,0.0029153810645998757,0.0058380368692618105,0.016623159139043553,0.00016337113788486302,0.0002780624379394406,2,4
2021-04-15,0.0,0,0,4351749929.395313,1.0,4351749929.395313,0.00025350718469861885,-0.003221821176812578,0.003221821176812578,0.007509477981918865,0.012051748733336698,0.00017448485408367954,0.00027757362547877726,3,4
