date,rolling_auc,winrate_gap
2025-11-13,0.5224411603721948,0.054232804232804244
2025-11-17,0.5261627906976745,0.06349206349206349
2025-11-20,0.5298642533936652,0.07275132275132279
2025-12-11,0.5357466063348416,0.0858509019778309
2025-12-12,0.5319264069264069,0.07590051457975988
2025-12-15,0.5378787878787878,0.0888888888888889
2025-12-17,0.5378787878787878,0.0888888888888889
2025-12-31,0.5378787878787878,0.0888888888888889
2026-01-14,0.539819004524887,0.09197324414715724
2026-01-20,0.539819004524887,0.09197324414715724
2026-01-29,0.5357921511627907,0.0823578595317726
2026-01-30,0.5357921511627907,0.0823578595317726
2026-02-04,0.5357921511627907,0.0823578595317726
2026-02-05,0.5357921511627907,0.0823578595317726
2026-02-12,0.539819004524887,0.09197324414715724
2026-02-17,0.539819004524887,0.09197324414715724
2026-02-23,0.5438311688311688,0.10158862876254182
2026-02-26,0.5438311688311688,0.10158862876254182
2026-03-05,0.5438311688311688,0.10158862876254182
2026-03-06,0.5438311688311688,0.10158862876254182
2026-03-09,0.5478331235389319,0.11120401337792646
2026-03-12,0.5457317073170731,0.10793650793650794
2026-03-18,0.5434782608695652,0.1042024013722127
2026-03-20,0.5410714285714285,0.09997826559443601
2026-03-26,0.5410714285714285,0.09997826559443601
2026-03-27,0.5410714285714285,0.09997826559443601
2026-03-30,0.5410714285714285,0.09997826559443601
2026-04-23,0.5373054213633923,0.09063247120191265
2026-05-04,0.5396341463414633,0.09476843910806176
2026-05-07,0.5418090271533897,0.0984126984126984
2026-05-15,0.5478331235389319,0.11120401337792646
2026-05-18,0.5497835497835497,0.11402602768023135
2026-06-03,0.5422077922077921,0.09558823529411764
2026-06-05,0.5422077922077921,0.09558823529411764
